VTX, IDX, in_attr0.x, in_attr0.y, in_attr0.z, in_attr1.x, in_attr1.y, in_attr3.x, in_attr3.y, in_attr3.z, in_attr3.w, in_attr4.x, in_attr4.y, in_attr4.z, in_attr4.w, in_attr5.x, in_attr5.y, in_attr5.z, in_attr5.w, in_attr6.x, in_attr6.y, in_attr6.z, in_attr6.w,
0, 0,  0.49039, -0.50, -0.09754,  0.00,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
1, 1,  0.46194, -0.50, -0.19134,  0.03137,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
2, 2,  0.49039,  0.50, -0.09754,  0.00,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
3, 1,  0.46194, -0.50, -0.19134,  0.03137,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
4, 3,  0.46194,  0.50, -0.19134,  0.03137,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
5, 2,  0.49039,  0.50, -0.09754,  0.00,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
6, 1,  0.46194, -0.50, -0.19134,  0.03137,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
7, 4,  0.41573, -0.50, -0.27778,  0.06275,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
8, 3,  0.46194,  0.50, -0.19134,  0.03137,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
9, 4,  0.41573, -0.50, -0.27778,  0.06275,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
10, 5,  0.41573,  0.50, -0.27778,  0.06275,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
11, 3,  0.46194,  0.50, -0.19134,  0.03137,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
12, 4,  0.41573, -0.50, -0.27778,  0.06275,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
13, 6,  0.35355, -0.50, -0.35355,  0.09412,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
14, 5,  0.41573,  0.50, -0.27778,  0.06275,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
15, 6,  0.35355, -0.50, -0.35355,  0.09412,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
16, 7,  0.35355,  0.50, -0.35355,  0.09412,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
17, 5,  0.41573,  0.50, -0.27778,  0.06275,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
18, 6,  0.35355, -0.50, -0.35355,  0.09412,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
19, 8,  0.27779, -0.50, -0.41573,  0.12549,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
20, 7,  0.35355,  0.50, -0.35355,  0.09412,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
21, 8,  0.27779, -0.50, -0.41573,  0.12549,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
22, 9,  0.27779,  0.50, -0.41573,  0.12549,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
23, 7,  0.35355,  0.50, -0.35355,  0.09412,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
24, 8,  0.27779, -0.50, -0.41573,  0.12549,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
25, 10,  0.19134, -0.50, -0.46194,  0.15686,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
26, 9,  0.27779,  0.50, -0.41573,  0.12549,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
27, 10,  0.19134, -0.50, -0.46194,  0.15686,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
28, 11,  0.19134,  0.50, -0.46194,  0.15686,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
29, 9,  0.27779,  0.50, -0.41573,  0.12549,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
30, 10,  0.19134, -0.50, -0.46194,  0.15686,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
31, 12,  0.09755, -0.50, -0.49039,  0.18824,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
32, 11,  0.19134,  0.50, -0.46194,  0.15686,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
33, 12,  0.09755, -0.50, -0.49039,  0.18824,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
34, 13,  0.09755,  0.50, -0.49039,  0.18824,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
35, 11,  0.19134,  0.50, -0.46194,  0.15686,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
36, 12,  0.09755, -0.50, -0.49039,  0.18824,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
37, 14,  0.00, -0.50, -0.50,  0.21961,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
38, 13,  0.09755,  0.50, -0.49039,  0.18824,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
39, 14,  0.00, -0.50, -0.50,  0.21961,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
40, 15,  0.00,  0.50, -0.50,  0.21961,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
41, 13,  0.09755,  0.50, -0.49039,  0.18824,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
42, 14,  0.00, -0.50, -0.50,  0.21961,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
43, 16, -0.09754, -0.50, -0.49039,  0.25098,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
44, 15,  0.00,  0.50, -0.50,  0.21961,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
45, 16, -0.09754, -0.50, -0.49039,  0.25098,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
46, 17, -0.09754,  0.50, -0.49039,  0.25098,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
47, 15,  0.00,  0.50, -0.50,  0.21961,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
48, 16, -0.09754, -0.50, -0.49039,  0.25098,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
49, 18, -0.19134, -0.50, -0.46194,  0.28235,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
50, 17, -0.09754,  0.50, -0.49039,  0.25098,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
51, 18, -0.19134, -0.50, -0.46194,  0.28235,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
52, 19, -0.19134,  0.50, -0.46194,  0.28235,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
53, 17, -0.09754,  0.50, -0.49039,  0.25098,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
54, 18, -0.19134, -0.50, -0.46194,  0.28235,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
55, 20, -0.27778, -0.50, -0.41573,  0.31373,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
56, 19, -0.19134,  0.50, -0.46194,  0.28235,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
57, 20, -0.27778, -0.50, -0.41573,  0.31373,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
58, 21, -0.27778,  0.50, -0.41573,  0.31373,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
59, 19, -0.19134,  0.50, -0.46194,  0.28235,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
60, 20, -0.27778, -0.50, -0.41573,  0.31373,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
61, 22, -0.35355, -0.50, -0.35355,  0.3451,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
62, 21, -0.27778,  0.50, -0.41573,  0.31373,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
63, 22, -0.35355, -0.50, -0.35355,  0.3451,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
64, 23, -0.35355,  0.50, -0.35355,  0.3451,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
65, 21, -0.27778,  0.50, -0.41573,  0.31373,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
66, 22, -0.35355, -0.50, -0.35355,  0.3451,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
67, 24, -0.41573, -0.50, -0.27779,  0.37647,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
68, 23, -0.35355,  0.50, -0.35355,  0.3451,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
69, 24, -0.41573, -0.50, -0.27779,  0.37647,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
70, 25, -0.41573,  0.50, -0.27779,  0.37647,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
71, 23, -0.35355,  0.50, -0.35355,  0.3451,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
72, 24, -0.41573, -0.50, -0.27779,  0.37647,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
73, 26, -0.46194, -0.50, -0.19134,  0.40784,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
74, 25, -0.41573,  0.50, -0.27779,  0.37647,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
75, 26, -0.46194, -0.50, -0.19134,  0.40784,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
76, 27, -0.46194,  0.50, -0.19134,  0.40784,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
77, 25, -0.41573,  0.50, -0.27779,  0.37647,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
78, 26, -0.46194, -0.50, -0.19134,  0.40784,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
79, 28, -0.49039, -0.50, -0.09755,  0.43922,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
80, 27, -0.46194,  0.50, -0.19134,  0.40784,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
81, 28, -0.49039, -0.50, -0.09755,  0.43922,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
82, 29, -0.49039,  0.50, -0.09755,  0.43922,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
83, 27, -0.46194,  0.50, -0.19134,  0.40784,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
84, 28, -0.49039, -0.50, -0.09755,  0.43922,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
85, 30, -0.50, -0.50,  0.00,  0.47059,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
86, 29, -0.49039,  0.50, -0.09755,  0.43922,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
87, 30, -0.50, -0.50,  0.00,  0.47059,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
88, 31, -0.50,  0.50,  0.00,  0.47059,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
89, 29, -0.49039,  0.50, -0.09755,  0.43922,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
90, 30, -0.50, -0.50,  0.00,  0.47059,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
91, 32, -0.49039, -0.50,  0.09754,  0.50196,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
92, 31, -0.50,  0.50,  0.00,  0.47059,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
93, 32, -0.49039, -0.50,  0.09754,  0.50196,  1.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
94, 33, -0.49039,  0.50,  0.09754,  0.50196,  0.00,  0.00,  0.00,  0.00,  2.68435E+08,  0.00,  0.00,  0.00,  0.00,  2.00,  7.00,  2.00,  1.00,  0.51719,  0.92534,  0.61921,  0.67698
